CPF,Nome,Idade,Sexo,Email,Nota_ENEM,Abandono,Semestre,CRA_Segundo_Semestre,CRA_Quarto_Semestre,CRA_Sexto_Semestre
83853270101,Alexia Fogaça,25,M,isabellyporto@example.com,670,True,6.0,8.474562436244362,8.73896341617052,5.100604776276042
72883422884,Nathan Novaes,18,F,luiz-fernandomoreira@example.com,640,False,,8.348526059017528,6.690037075819969,9.892847256029864
68373115472,Marcelo Azevedo,24,M,da-cruzgustavo-henrique@example.net,764,True,6.0,6.239772434995832,8.855164441888013,7.320316805162031
69025457095,Rafael das Neves,24,F,breno50@example.net,755,True,5.0,5.0165557220181425,7.8976850378711205,9.196763556848445
24934481141,Sarah Gonçalves,19,F,diasana-carolina@example.com,788,True,1.0,7.974339858854897,6.021020945350387,5.759652211465322
59052845464,Srta. Mariana Gonçalves,18,M,mariamonteiro@example.com,647,False,,6.512591079342764,9.649498364445797,6.374195047057981
92577308204,Emanuella Alves,21,M,freitasnatalia@example.org,674,True,4.0,5.061324912685242,8.707872253305784,6.519738211603508
60976068178,Emilly da Rosa,24,M,costelabryan@example.net,693,False,,8.552323570861939,8.40140799932685,5.382753043242422
62869650263,Giovanna Teixeira,25,F,marcos-vinicius02@example.com,753,True,5.0,9.114854095519878,6.47167612242977,5.9502817264658505
36821758015,Isis Ferreira,27,F,omoraes@example.com,675,True,1.0,9.730269013780484,7.122687693277765,7.79903330749187
21783907500,Augusto Cunha,26,M,elisa67@example.com,709,True,1.0,7.448209556775468,5.627533450120025,6.435807298015917
45415466646,Esther Lopes,27,F,juancorreia@example.org,664,True,3.0,8.22379530448212,6.358423393354254,5.496513456497353
56669689183,Bernardo Santos,25,M,ccunha@example.net,739,True,8.0,5.809771859256091,9.574026558553992,5.289428850389109
15463321775,Kaique da Rosa,22,M,da-rosakaique@example.net,785,True,1.0,7.058371289021645,5.420538338241684,6.919187136259037
3792835971,Carlos Eduardo Lima,28,M,da-pazana-livia@example.com,775,True,5.0,7.097106871294468,7.085049578470739,5.029369889638441
17645627919,Luiz Otávio Souza,22,M,yviana@example.net,772,False,,9.410930121076415,9.868470629604928,8.20251949435075
39246346739,Marcela Nogueira,21,F,maria-alice24@example.com,695,False,,5.064747271251447,8.449807520229301,6.134891356066303
99345013231,Mariana Melo,22,M,luiz-gustavoda-mota@example.org,764,True,5.0,8.915547859962723,5.253696133426481,8.285682568529158
66271373365,Emanuel Cardoso,21,F,heitor18@example.org,755,True,7.0,6.011344993641007,6.861347798024459,9.79791856420256
42405780253,Ian Moura,24,F,vieiracarolina@example.org,788,False,,5.806022904718562,6.586401880776203,9.371166625948362
62614594067,Lavínia Moreira,20,M,levi30@example.net,679,True,6.0,8.22444545146335,7.921637569209823,9.367520695934846
60164191825,Luna Farias,23,F,umoura@example.net,775,False,,5.89215840364329,5.086098352151986,5.8638385457242945
27699347871,Luiz Miguel da Luz,27,F,catarinavieira@example.net,674,True,5.0,6.937042331569261,5.203987044952973,7.584168010145282
35952326030,Ana Julia Cardoso,19,F,nda-cunha@example.net,644,False,,7.488192864566061,9.345539950231368,6.513381909618552
70249412789,Vinicius Martins,25,F,davi-lucasmonteiro@example.com,726,False,,6.798020922184445,6.796286136298616,7.757884880004044
67607844974,Alexia Almeida,25,F,lcavalcanti@example.org,661,True,4.0,9.072603851598718,8.389890904433386,9.346489990449372
723764876,Pietra Fogaça,22,F,sfarias@example.org,709,False,,8.109480042238962,5.734390506417138,6.934105076794651
63349536740,Maria da Cruz,23,M,yasmin64@example.net,672,True,8.0,5.855814814945407,8.679431661230556,8.977914387322922
40635696503,Sr. Luiz Fernando Moraes,26,F,leonardo81@example.com,745,True,1.0,5.152646544646442,6.981263672755936,5.47507595472897
68577514860,Otávio da Conceição,18,M,yuricunha@example.org,659,True,6.0,5.745486344298239,9.760264702841772,6.60544819031229
41245840115,Natália Almeida,18,F,joao-gabrielda-rosa@example.net,795,False,,7.704247710186102,9.878541102946514,8.0325489256774
35233004469,Eloah das Neves,26,F,wlima@example.net,692,True,4.0,6.911534728974815,5.966686222172539,9.701261844828089
27819699869,Manuela Rezende,18,F,pda-costa@example.com,677,False,,6.460885816399113,7.431680227750386,5.035994767185446
31330619125,Lucca da Luz,28,M,cfarias@example.com,690,False,,9.687937910199448,7.533752983318945,7.61187197709694
74421049952,Maysa Campos,22,F,fbarros@example.net,652,True,2.0,5.996418232157696,9.587058089682685,9.910452201555444
69839955416,Amanda Peixoto,27,M,sabrina94@example.com,726,True,1.0,5.079428062433315,5.475908794107526,6.337722269822663
10501170222,Juliana Nogueira,22,M,flima@example.com,646,True,8.0,5.965536393842111,7.19091220396638,7.023590651716187
21624491436,Stephany Ramos,24,M,hduarte@example.net,800,False,,7.938955469195488,9.900415052874198,9.65294306293245
8585661333,Eduardo Vieira,27,M,maria-sophiabarbosa@example.net,718,False,,7.896165901003455,9.710653016501402,9.821822295985982
91740941668,Kaique das Neves,24,F,rezendepedro-henrique@example.org,740,False,,7.185598525159949,9.233272008437615,7.165979038858835
4446760099,Luiz Gustavo Barros,23,M,joaquimmartins@example.net,743,True,1.0,7.523457766745072,5.588855690561745,7.120670205594148
37042370879,Sr. Luiz Miguel Dias,28,M,joao-guilherme21@example.com,663,False,,7.721364890488175,8.728008383599555,9.467113281274088
35083338923,Evelyn Nogueira,18,M,luiz-otavio29@example.net,685,False,,7.999809344215036,5.424313240863665,7.5070851828306955
24505556568,Lorenzo da Conceição,23,F,ianmonteiro@example.com,675,True,8.0,9.072613728488465,6.005408919388635,7.550902398040471
81608082297,Maysa Ribeiro,28,F,scostela@example.net,692,True,8.0,9.667258829076316,8.36852620111517,5.1563839103720115
36161669674,Sophie Aragão,20,M,maria-julia43@example.net,781,True,8.0,9.958107288742502,6.909445128772929,6.193635344466743
18407631539,Luiz Miguel da Rocha,23,F,vieiralorena@example.net,721,False,,9.06819766582057,8.675270377990614,5.8397583699738504
78176956153,Daniel Nascimento,23,F,da-pazpedro-henrique@example.org,680,True,5.0,8.719511574944105,9.621715284585663,6.91474735581736
47630528966,Lucas da Mata,18,F,ana-clara19@example.org,703,False,,5.980247636365572,6.615682568319209,8.87561756571247
11623137514,Thiago Porto,20,M,paulo34@example.org,700,False,,9.343020247803231,6.534736049101227,5.476558133872645
70259640336,Luiz Felipe Barbosa,23,F,joao-vitorribeiro@example.org,644,False,,6.817643534838105,9.985183423132524,9.075226898397812
25571998791,Samuel Oliveira,20,M,giovannacastro@example.net,651,False,,9.81954149229331,9.957916659094506,7.673544414044405
24110190694,Dr. Augusto da Rosa,25,F,clara76@example.org,702,True,7.0,5.104033134270434,6.666186862570305,9.046146478318331
28502684397,Thomas Oliveira,22,F,maria-ceciliaaragao@example.org,722,True,3.0,5.78786406391392,8.428914438324956,9.10093597739263
82824715796,Nicolas Silva,20,F,teixeiradanilo@example.org,777,False,,9.582754964392645,8.106966135926282,9.771495616171139
91967785940,Alexandre da Rocha,27,F,pietro12@example.net,734,False,,7.573295488621692,9.12674720614385,6.000982549177552
20219160573,Sr. Ian Ferreira,18,F,joaoaragao@example.com,755,True,8.0,7.393097311606931,8.754930717009074,6.187786261970213
83408236423,Enrico da Cruz,23,F,wribeiro@example.net,762,True,7.0,5.867882200552857,5.8150290486532015,6.817585926955669
21967406610,Lorenzo Cunha,21,F,pedro-lucasda-mota@example.net,723,True,8.0,9.456012885241467,5.892315044262506,7.397626687441041
13105307278,Emilly Correia,21,M,isabella68@example.net,643,False,,6.938455867037543,5.106972198487145,7.9557907805121255
11918603537,Noah Cardoso,19,M,antonio29@example.com,720,True,4.0,5.528110743363134,7.611957544073985,6.1487004462190615
99291872680,Ana Julia Pereira,26,M,luna78@example.net,786,True,7.0,9.45910285370903,7.244571666969042,7.075598941554642
20778005938,Maysa Melo,28,F,joao-vitorda-cruz@example.org,776,True,6.0,7.787161927213038,6.053407245868156,9.04820796264472
81219810798,Ana Carolina Moreira,19,M,emilly55@example.com,717,True,5.0,9.117249698840135,9.743990878541892,7.254949094053164
14536347930,Sophia Sales,21,F,helenada-conceicao@example.com,652,True,5.0,7.171941309539444,5.7448539324691374,8.778927944373034
52822527977,Stephany Gomes,21,F,calebeda-conceicao@example.com,696,True,3.0,9.064111072957193,7.689907675768087,7.9448841029783726
57245152238,Gabrielly Costa,18,M,uda-paz@example.com,777,False,,7.174452646363738,9.644292181366186,9.767712082942031
10090979895,João Gabriel Monteiro,24,F,lopesleandro@example.net,709,False,,8.990385419037738,5.441294114901686,8.922150550276186
7428917552,Alice Monteiro,26,F,gustavo-henrique74@example.org,782,True,3.0,8.941937744916256,8.33556696775152,5.740616902051362
8215780495,Dr. André Santos,24,F,paraujo@example.org,786,False,,5.158948234228306,6.960973360162255,5.436616856523692
20500193048,Bruna Nunes,25,F,alexandrearaujo@example.net,798,True,3.0,8.959533763856463,6.291713691980734,8.467254067582573
48200277451,Marcela da Luz,18,M,theo18@example.net,700,True,3.0,6.435614119172588,5.29225176599369,5.343456835214024
93193387997,Sra. Bárbara Moraes,20,M,lunaduarte@example.net,746,True,1.0,5.9600718514200715,5.749932509488885,5.376496294062437
41012333037,Sophie Mendes,25,M,nsouza@example.net,718,True,8.0,8.496595755864163,8.791799976166876,8.13955604906684
43027473133,Pedro Peixoto,23,M,ribeirobianca@example.org,694,False,,6.460314291998676,8.19027120429569,9.862594122396443
12180130632,Srta. Juliana da Rosa,22,M,carvalhobenicio@example.org,642,False,,5.409910538859723,5.7277499949900355,6.0765317305742474
32004507351,Marina Nunes,28,M,da-cruzfernanda@example.com,663,True,7.0,9.988416975735426,9.999013647549345,7.325182216059724
83418730451,Luna Jesus,28,M,carlos-eduardo68@example.org,678,True,4.0,8.630478076603463,8.153365052930095,8.498178463016393
2512673318,Ana Lívia Aragão,28,F,nina75@example.com,665,True,6.0,8.114919975177653,5.240367098092527,5.112942614715001
3902701142,Kevin Mendes,24,F,vinicius21@example.net,644,False,,7.898716332370073,8.393413270761592,8.531490808220333
22659771088,Isabella Ramos,19,M,feliperodrigues@example.org,769,False,,5.8984080107450785,6.730153679459429,9.194648964225
29634663434,Yuri Oliveira,24,M,gnogueira@example.com,699,False,,5.310780733292082,6.358178812995752,5.563398259970625
58200993779,Ryan Oliveira,21,M,sabrina96@example.net,654,False,,8.820002886013171,5.7161931512129875,8.920868311146844
63826310922,Pietro Campos,20,M,henriquevieira@example.com,677,False,,8.78730055645094,6.100647192300878,8.06502328600204
72251601041,Isabel Caldeira,28,M,pietro08@example.net,785,False,,8.64400859886377,5.871294455326478,8.15735166183346
65178578382,Bruno da Cunha,22,F,alanamonteiro@example.net,754,False,,5.774494451811064,5.553880920359026,6.86463362884572
8269462214,Srta. Pietra Mendes,25,F,nogueiraluiza@example.org,784,False,,7.044984521448838,9.584661088700395,5.15613268016159
90804976201,Pedro Jesus,20,F,yago65@example.org,646,True,8.0,6.215458378803288,6.1748494996948375,6.3463271675033095
35763898574,Laura Moreira,20,M,juan93@example.com,787,False,,5.10471880652624,8.34622084216716,8.436702747176806
93492973005,Nina da Cruz,25,M,barbosastella@example.com,671,False,,6.047907853772288,9.879730645762965,7.71717984954426
96923901692,Sr. Ian Novaes,21,F,xviana@example.org,790,False,,5.313682883097,5.874839094435903,9.322760033880368
49812803270,Lucas Santos,24,F,yda-mota@example.com,713,True,2.0,5.225751879759337,8.476414147990896,5.436287954344622
91586157359,Emilly da Mota,26,F,guilherme03@example.com,755,True,1.0,5.241014210032883,6.74868480053177,6.946463164068973
56562138787,Erick Dias,28,M,ocunha@example.net,655,False,,5.702950164101253,5.353669955888908,7.003247573090706
17518949719,Bianca Moura,18,M,mda-mota@example.net,719,False,,9.230923414345483,8.958643561571236,7.999300579949811
2583469475,Caroline Castro,18,M,heloisa09@example.net,744,True,8.0,9.408802296412677,6.535792696059019,5.951080697043525
95294286123,Alexandre Mendes,20,F,mouraana@example.org,700,False,,9.327119586610149,6.910344301347997,8.184012230907264
91329025542,Heloísa Farias,26,M,vcostela@example.com,682,True,5.0,6.490960760107523,6.3289086087704245,5.939966487053786
75336839461,Srta. Ana Carolina Pires,24,M,enzo-gabrielsantos@example.com,796,True,5.0,6.926987662261427,7.4870037024324425,8.012557281036251
91267496083,Pietra Almeida,18,M,fariasmaria-fernanda@example.com,758,False,,5.5821974873911,5.594334735478615,5.352550911132738
86185390474,Davi Costa,28,M,araujolaura@example.net,711,True,2.0,5.310783413806311,7.844479121812005,8.588362376659322
90118713306,Lavínia Cavalcanti,26,M,fernando54@example.com,720,True,6.0,6.957910321341553,8.907434983362373,5.013778441129792
44130832319,Carolina Ribeiro,22,M,anunes@example.org,760,True,4.0,5.034723799519362,5.309872620271625,6.730223955539407
66258527914,João Gabriel Costela,26,M,maite14@example.com,682,False,,9.483517949460623,6.513771210186625,9.495194229478788
63848162244,Pedro Lucas Ferreira,26,M,tda-mota@example.org,702,True,1.0,8.697223222310082,9.092466622658709,5.686760797747845
19051895627,Clara Melo,21,M,fogacayuri@example.net,713,False,,5.958308557071044,6.548918647227245,6.061670858148471
89549915071,Maria Julia Caldeira,23,F,oliveirarafael@example.org,743,False,,8.24010533317884,6.071681997707897,5.769854476169348
32679333338,Larissa Alves,27,F,salves@example.net,734,True,4.0,9.671963330674442,5.190601826742688,8.424939876795733
16318195793,Gabriela Silva,23,F,anasales@example.com,742,False,,9.660601227039257,5.447669735004389,8.764209762677797
27077984238,Leonardo da Rocha,21,M,leonardodias@example.com,778,False,,6.383822200777917,5.699213224227303,8.832780651201249
34331727046,Sofia Ferreira,20,F,larissa69@example.org,744,False,,7.473524622888348,6.505596912274951,8.151479078704885
74148321963,Lara Peixoto,22,F,asantos@example.net,678,False,,9.357062399952158,6.419088100797515,5.376700643339944
24873330369,Maria Luiza Duarte,22,F,juliaramos@example.org,783,False,,8.883535498952098,5.419775083335478,7.334186274226084
94518130809,Rodrigo Silveira,22,M,luiz-gustavoda-luz@example.org,797,False,,7.23472085125028,9.505515678474916,9.39904349505166
43415509089,Ian da Mata,23,F,heitorcorreia@example.org,699,True,7.0,7.674871642931949,9.063546846861687,7.156246022461472
93240274501,Luna Vieira,20,F,maria-ceciliagoncalves@example.org,785,True,4.0,6.660884264708349,7.377125469834434,8.526696396923878
97799212578,Letícia Santos,24,M,almeidamaysa@example.net,691,False,,8.825687253946747,5.897640919246773,7.987616727768345
49409319283,Matheus Campos,24,F,enzomoura@example.org,789,True,8.0,8.880970268477217,5.165040228509717,8.430156841302702
61404921561,Pietro Nogueira,18,M,freitasbruna@example.org,682,False,,8.033536575861792,7.590465031956663,7.068876259060126
21785528304,Dr. Matheus Melo,20,M,ana-laurafogaca@example.net,651,True,2.0,5.890161835120546,6.326507652599803,9.878050303881187
96780544888,Diego Barros,25,F,isaac90@example.org,773,False,,9.816214353015253,9.613323177876905,6.12381299596743
52599456457,Lavínia Fogaça,25,M,ana-carolinaoliveira@example.org,679,False,,9.56047852345571,6.566517762097956,9.061979456922817
4118017218,Dr. Rodrigo Rocha,20,F,sfernandes@example.net,736,False,,8.15129654073114,6.37564981836373,6.284057162406178
10935838903,Maria Clara da Paz,25,M,onascimento@example.net,697,False,,8.863340554988438,7.965477870437168,8.497549599114961
99333202402,Marina Nogueira,22,M,maria-sophia45@example.com,643,False,,8.64164461794577,6.060003811885671,9.645899121190288
92887496105,Marina Vieira,27,M,spinto@example.com,767,True,7.0,8.446324379651946,9.442712977316376,9.12139372015621
12461355131,Leandro Moreira,22,F,nnogueira@example.com,795,False,,9.744473653841478,5.982200817110186,9.226608904853563
74057837075,Maria Sophia Porto,28,F,fda-cunha@example.org,687,False,,7.004971500508164,8.149731250003397,8.067166719056118
70850374207,Maria Clara Nascimento,20,M,joao-guilherme03@example.com,794,False,,5.87702967333471,7.105491237815501,7.74379318270613
11082516319,Fernando Dias,19,M,araujolais@example.com,686,True,8.0,8.740360061700597,9.696634366785347,9.067999925539336
99746845003,Maria Julia Jesus,24,M,pietro46@example.org,755,True,2.0,9.591377065804966,8.92649867856101,5.376711224234009
28246465433,Marcos Vinicius Pinto,20,F,mouraemanuelly@example.org,695,False,,7.876748186814589,7.1331554587746915,9.299921744930005
66688976857,Luiza da Paz,20,M,giovanna76@example.com,657,True,7.0,7.3105159888246165,9.94440154740267,6.109262424622685
29694597290,Pedro Miguel Moura,24,F,kaiquemonteiro@example.com,757,False,,5.832093708210965,6.4713629490564895,8.804796193029095
47389989439,Yasmin Alves,23,F,cavalcantiana-carolina@example.org,781,True,3.0,6.069165974503557,7.870651079981101,5.841653176516367
8182910914,João Gabriel da Conceição,25,F,santosvicente@example.com,676,True,4.0,5.010473996216198,7.439818198446258,7.84809936608378
91580638221,Augusto Fogaça,18,F,msouza@example.org,767,False,,5.867894451106989,7.555121566921567,6.0494822240651445
18340103064,Raul Costela,27,F,hramos@example.com,717,True,6.0,7.988711333722389,9.449081621056482,8.784952937915175
66293562824,Clara Costela,22,M,rodrigo28@example.org,715,True,6.0,7.719575619775259,7.556530217757344,8.214203857183584
22044454286,Danilo Sales,26,M,dlopes@example.net,694,False,,7.959249717463292,6.232628521829875,9.447898221527856
47980086338,Dra. Eloah Lima,19,F,lmoura@example.com,766,False,,5.292180229412697,9.237446101047926,8.773671327950101
62344624589,Sr. Luiz Gustavo Pires,23,F,qoliveira@example.net,756,False,,7.097481121011661,5.720302019830177,9.681447232711541
52898177682,João Guilherme Barros,21,F,wsouza@example.net,733,False,,8.93910429643296,7.767261407144479,5.821569944315865
53742627393,Eduardo Martins,26,M,davi-luiz50@example.com,786,False,,6.424163031932054,6.771611316009273,9.188226137006744
4385240939,Thomas Oliveira,24,M,nogueiradiogo@example.net,750,True,7.0,7.858219325314769,7.205493972931328,7.924546112081224
46401377849,Cecília Monteiro,23,F,rochabenjamin@example.org,679,True,2.0,7.457711372851813,5.326023888678183,5.277912885264739
62294053887,Rodrigo Mendes,21,M,joao-felipemonteiro@example.net,759,False,,6.866935304700107,5.052055137764841,5.586997101914094
87686979247,Sarah da Cruz,18,M,bnascimento@example.com,678,False,,7.558536717917139,9.579691722231082,8.942950633182328
13906251402,Diogo Araújo,21,F,emanuelvieira@example.org,745,False,,6.110295382984857,5.865567701178152,8.132485241669936
8404395561,Luiz Gustavo Lopes,24,M,melogabriela@example.com,692,True,6.0,6.965601573026845,6.211359259187339,7.583687646836132
20314939561,Sr. Samuel Almeida,27,F,rezendemariane@example.org,749,True,6.0,8.378184930917875,7.363395376669538,6.908031589861219
39207644048,Isis Cunha,18,M,vbarbosa@example.net,768,True,6.0,7.398878078978835,5.4997307906163275,8.253955435170575
78921947646,Valentina Viana,21,F,fariasbruno@example.com,683,False,,8.913183567553032,6.233820896475454,8.08859620670618
76216010526,Maria Vitória Cardoso,20,M,diogopinto@example.com,714,False,,9.513981268421631,6.2562507979822275,8.6294334634912
16948344935,Maria Fernanda Costa,27,F,jmelo@example.com,764,True,8.0,7.448504114647644,6.662418387176726,5.758890741667067
58737799242,Beatriz Vieira,20,F,juliarocha@example.net,699,False,,5.722424650040629,9.52075683041404,7.894273874507451
85222626363,Thiago Pinto,21,F,da-luzluiz-fernando@example.org,735,True,4.0,5.399015546024694,8.345433711058533,7.962258517667118
86898212528,Lorena Peixoto,25,M,samuelpires@example.net,773,True,3.0,7.596391269364716,6.221709802148752,5.337393469116553
75840358252,Ana Beatriz Pereira,22,M,da-conceicaoemanuella@example.org,738,True,8.0,9.6536608154987,7.082196213488411,7.4390464116079125
91826337897,Davi Lucca Pires,19,M,sramos@example.net,792,True,2.0,9.551498168439018,5.922747457656982,8.92840543769423
84733148243,Dra. Lara Dias,27,M,moraesjoao@example.net,732,True,7.0,7.240235772399934,5.262998574151125,8.294483283566908
71262985740,Ana Laura Correia,18,F,da-conceicaoluiz-miguel@example.com,741,False,,6.091268747733972,6.5335785798155745,6.285691793069693
49407125550,Breno Campos,25,M,maria-luizasilva@example.com,719,True,4.0,9.869478742365148,9.428157321580624,7.3710713076293946
94123975788,Mirella Ribeiro,18,F,yuri22@example.org,714,False,,6.260919012456325,8.236847297994409,6.881330607189512
38930467229,Sr. Enzo Gabriel Rocha,23,M,ccorreia@example.net,800,True,1.0,9.446217617935739,5.220345838173128,8.132815457346766
40897613796,Anthony Moraes,25,F,da-costadavi-lucca@example.com,704,False,,6.119841824946805,6.723461501395613,6.908500145626439
26960213815,Natália Vieira,23,F,da-motaenrico@example.org,766,False,,8.414727992240266,6.771079002699283,6.141455209729968
27371200097,Sr. Luiz Felipe Barros,23,M,rodriguesluana@example.net,682,False,,8.666060319932054,9.896283988159333,9.336261492308072
64798641608,Srta. Beatriz Ramos,28,M,da-rochasabrina@example.com,773,False,,9.86032108065579,8.536983002014649,7.917817277990089
6881637165,Dr. Davi Nascimento,21,F,pereiraeduardo@example.com,762,True,3.0,8.96283761678279,8.411903235933801,7.200621354755347
66031647108,Maria Sophia Cavalcanti,27,M,lorenzocunha@example.org,683,True,5.0,6.387946350912073,9.819480391319834,7.061770571952203
82643916250,Igor da Conceição,18,M,ryanmoreira@example.net,706,True,3.0,7.648060829561114,6.006143314478688,6.497896471349529
44259080866,Lívia da Mota,21,M,ycampos@example.com,711,False,,8.293315655177265,6.809072868180337,5.764847784102677
15993955050,Pedro Farias,22,F,da-costafrancisco@example.org,700,True,7.0,9.587094851238072,7.832005220816919,8.106956310520074
11791400113,Davi Lucas Carvalho,26,M,brunasales@example.org,758,True,7.0,9.452658115104796,8.632683572766735,8.039261036952013
54593585208,Murilo da Rocha,23,M,luigilima@example.org,649,True,7.0,6.627544918910845,6.031750688493752,5.210378643870988
41074235698,Vicente da Cruz,22,M,joaomendes@example.com,663,False,,8.778559784728843,7.279152198118785,8.39580412622336
45376661018,Sophie Mendes,18,F,piresana-clara@example.net,668,True,3.0,7.08161954374617,8.951897587688912,8.40839871836995
12762386736,Dra. Heloísa da Cunha,20,M,uviana@example.com,775,False,,9.286640586440095,5.82545492585596,6.174254950286974
29547727931,Thiago da Paz,21,F,ana-laura42@example.net,729,True,6.0,7.06183143484144,5.459958884706638,7.417022218317107
84373829632,Maria Luiza Azevedo,27,F,rafaelaporto@example.org,800,True,1.0,5.172377348299445,5.760103499701682,9.179324105148336
85970198748,Pietro Castro,22,F,costelahelena@example.net,796,True,4.0,9.62949395360744,7.169543611246967,5.275338423283499
6999992825,Kamilly Rezende,23,F,flima@example.com,766,True,3.0,5.4392510162109335,8.953517361737088,8.552281024981717
27198073541,João Miguel Souza,27,F,alvesaugusto@example.net,795,True,8.0,8.406235492645823,6.160635062822822,5.004068317047491
47584453916,Theo Rezende,19,M,caio46@example.net,663,True,4.0,6.643903226718093,8.484000593020124,7.9259839405323405
91754367615,Lorenzo Costa,27,F,vitor-hugo54@example.net,664,False,,8.012321686396097,9.22580242824743,7.835070347344646
95312825132,Mirella da Conceição,19,M,lucas-gabriel68@example.net,700,False,,6.015047008933709,5.709668641923219,7.060740429348442
64191621147,Dra. Emilly Gomes,28,M,monteiromaysa@example.net,736,True,7.0,9.914221065626855,5.620217371985921,6.813913635076048
29272269178,Sra. Raquel Gomes,19,M,viniciuslima@example.net,689,True,2.0,6.416247451873149,6.537127122355866,5.026598832963591
83784727699,Rafael Melo,25,F,bcarvalho@example.net,736,True,1.0,6.683270560731679,6.924763385548243,9.492669773088565
98014145158,Rafael Sales,24,M,vianaana-livia@example.net,773,True,3.0,5.297873441693085,9.264118486586014,5.94209844595117
54611534577,Sr. Luiz Felipe Farias,24,M,lorena48@example.org,723,False,,9.626047834797566,9.41867762580532,6.449798618588847
17755732989,Julia da Rosa,27,F,agoncalves@example.org,668,True,1.0,5.64365805010409,5.862552601555619,9.82778380659168
50141033566,Sophia da Mota,24,M,zda-mota@example.net,690,True,7.0,7.944738125155517,6.965312436367412,8.035790328352999
56408618277,Srta. Mariana da Mata,19,M,nnovaes@example.net,655,True,8.0,8.48631199045428,5.928691077633604,7.5115722583070506
41466290921,Dra. Kamilly Pereira,22,F,maite58@example.net,741,True,3.0,7.591979896479248,9.207903611292739,8.570964333021491
4538993138,Pedro Cavalcanti,22,M,pedro43@example.net,689,True,4.0,8.691071283644522,8.71249367927303,6.275535044436689
35688754178,Dra. Clarice Azevedo,19,F,eazevedo@example.com,703,True,3.0,5.786807658553398,6.034381726548316,9.561954817503018
45345807870,Dra. Raquel Jesus,27,F,limaemanuel@example.net,749,True,2.0,6.964200674758544,6.819058615768501,7.1896240997496434
47242767686,Lucas Barbosa,27,F,urocha@example.com,719,True,4.0,7.165105454373658,7.370284095340121,6.300438122523614
22661595045,Ana da Cruz,24,F,ian90@example.org,722,False,,5.859895954773934,5.145021504641935,5.297477137553969
42257944854,Gabriela Pires,27,M,joao-felipe62@example.com,766,False,,7.914727237041326,7.807362496153882,7.055081079050658
71010956558,Gabrielly Fernandes,24,M,srezende@example.net,771,False,,5.911403591124084,7.446839733521554,8.69886167638884
4970479934,Thiago Farias,19,F,catarina31@example.net,665,False,,9.095043295507187,6.613487275233632,5.682659620261773
39066139935,Vicente da Paz,19,F,caldeirabenjamin@example.org,717,False,,6.69413516791673,5.191026496927456,9.18174596482531
17438328547,Dr. Leonardo Aragão,25,F,da-luzluiz-fernando@example.com,657,False,,9.861889377921267,6.932576357161938,8.33028375030437
3993781327,Isis da Costa,20,F,nascimentogiovanna@example.org,744,True,8.0,9.38616181638211,9.418059014030892,7.898060554588287
52404134302,Miguel Porto,20,M,joaquim48@example.com,751,False,,9.149278179784428,5.930721375920273,8.953476443819772
5233030150,Enzo Jesus,23,M,matheus97@example.net,701,False,,8.113740336944492,8.320628313777922,8.81692293072079
39190083049,Dr. Erick da Cruz,26,F,costalara@example.org,757,True,6.0,5.721380458093172,5.325836231352711,7.2355611191520355
90352522827,Antônio Rezende,28,F,da-cruzana-clara@example.org,700,False,,5.3359962013623035,8.607530151468954,6.456187372528397
96391491564,Srta. Lívia Ramos,21,F,kaique81@example.org,727,False,,9.496721639905768,6.513579806101611,7.942536763871628
67091718177,Evelyn Pires,23,F,pcarvalho@example.com,686,False,,8.890751894395756,7.3964690591608155,6.928799627338416
99810076601,Luna da Rocha,24,F,salespedro-miguel@example.org,693,False,,5.579268731054975,8.673713496274008,9.963230941527883
47388616046,Ana Laura Cardoso,20,F,ybarbosa@example.com,726,False,,8.752776796491645,6.65655880662363,8.511382042320125
12769614771,Luiz Gustavo da Cunha,19,F,pedrocunha@example.com,686,False,,7.269105216571599,7.954562020030641,6.710436136793784
28784749883,Sra. Nicole Cavalcanti,21,M,meloarthur@example.org,739,False,,9.742897791129977,6.137767921651452,9.826214751439206
32067173509,Luiz Fernando Cardoso,20,M,fogacanatalia@example.org,775,False,,6.339727059759127,5.498122866434389,9.052036265708978
89065855430,João Pedro da Costa,18,F,manuela01@example.net,743,True,2.0,8.31876623273746,9.63713497245149,7.405497549268522
89560728664,Rebeca Almeida,23,F,thiago54@example.org,766,True,2.0,6.325291190575848,8.707654704599392,9.906759657715856
99733597359,Alice Farias,22,F,hcardoso@example.com,650,True,2.0,9.920168497568358,8.123921451331267,7.649287264419039
73413285545,Matheus Mendes,23,M,tsilveira@example.org,653,True,7.0,9.864045886318124,8.64477589926427,8.527297102352884
31295676693,Francisco Moura,22,M,joao-gabrielmartins@example.net,659,False,,7.659804838960916,5.388253865548896,8.154119294333869
26387934391,Isaac Cavalcanti,23,F,levipires@example.com,721,True,4.0,7.312112984779942,9.764338820712084,7.356651788586041
97889160782,Sr. Matheus Lima,27,F,juanporto@example.net,664,True,6.0,9.909122496338448,7.830601165985017,5.668174012660006
62957447799,Maria Fernanda Lopes,26,M,mendesnoah@example.net,733,False,,7.165008009969018,6.36395341838846,5.290384255980217
99954094187,João da Mota,27,M,araujoisaac@example.com,772,True,3.0,9.488119714031631,6.300711019456186,8.320430685363478
